843,2008-02-02 13:41:34,116.30753,39.89547
843,2008-02-02 13:54:03,116.30753,39.89547
843,2008-02-02 13:59:04,116.30753,39.89547
843,2008-02-02 14:07:33,116.30753,39.89547
843,2008-02-02 14:16:39,116.29983,39.9599
843,2008-02-02 14:16:51,116.3003,39.9601
843,2008-02-02 14:16:55,116.30042,39.96012
843,2008-02-02 14:17:16,116.30187,39.96073
843,2008-02-02 14:17:19,116.30197,39.96065
843,2008-02-02 14:17:22,116.30197,39.96045
843,2008-02-02 14:19:09,116.30363,39.95578
843,2008-02-02 14:19:09,116.30363,39.95578
843,2008-02-02 14:21:28,116.31718,39.95568
843,2008-02-02 14:22:59,116.31608,39.96427
843,2008-02-02 14:23:39,116.31607,39.96453
843,2008-02-02 14:24:00,116.31572,39.96553
843,2008-02-02 14:24:00,116.31572,39.96553
843,2008-02-02 14:24:43,116.31573,39.96583
843,2008-02-02 14:25:02,116.3162,39.9659
843,2008-02-02 14:30:02,116.36752,39.96658
843,2008-02-02 14:35:02,116.42768,39.96808
843,2008-02-02 14:35:15,116.43028,39.96777
843,2008-02-02 14:37:56,116.44843,39.95522
843,2008-02-02 14:37:59,116.4481,39.95523
843,2008-02-02 14:38:08,116.4479,39.95588
843,2008-02-02 14:42:18,116.48218,39.98665
843,2008-02-02 14:42:21,116.48243,39.98668
843,2008-02-02 14:42:32,116.48303,39.98658
843,2008-02-02 14:42:42,116.48322,39.98653
843,2008-02-02 14:42:45,116.4833,39.9865
843,2008-02-02 14:42:51,116.48338,39.98642
843,2008-02-02 14:43:59,116.48355,39.97927
843,2008-02-02 14:45:57,116.48375,39.9719
843,2008-02-02 14:48:16,116.4837,39.97132
843,2008-02-02 14:48:38,116.48373,39.97117
843,2008-02-02 14:48:48,116.4839,39.97098
843,2008-02-02 14:48:58,116.4844,39.97068
843,2008-02-02 14:50:17,116.49312,39.97053
843,2008-02-02 14:51:05,116.49665,39.97052
843,2008-02-02 14:51:29,116.49692,39.9705
843,2008-02-02 14:51:32,116.49698,39.97042
843,2008-02-02 14:51:45,116.49687,39.96948
843,2008-02-02 14:52:59,116.49722,39.96377
843,2008-02-02 14:53:02,116.4972,39.96372
843,2008-02-02 14:53:02,116.4972,39.96372
843,2008-02-02 14:54:20,116.49732,39.96305
843,2008-02-02 14:54:23,116.49728,39.96307
843,2008-02-02 14:54:26,116.49717,39.96305
843,2008-02-02 14:54:44,116.49608,39.96337
843,2008-02-02 14:54:53,116.49558,39.9635
843,2008-02-02 14:55:00,116.4951,39.96347
843,2008-02-02 14:55:15,116.49425,39.9633
843,2008-02-02 14:55:23,116.49403,39.96328
843,2008-02-02 14:55:35,116.49345,39.96325
843,2008-02-02 14:55:38,116.49325,39.9632
843,2008-02-02 14:55:41,116.49307,39.96308
843,2008-02-02 14:55:55,116.49217,39.96272
843,2008-02-02 14:56:05,116.4915,39.96312
843,2008-02-02 14:56:08,116.49143,39.96315
843,2008-02-02 14:56:16,116.49122,39.96333
843,2008-02-02 14:56:19,116.49103,39.96327
843,2008-02-02 14:56:52,116.48933,39.9617
843,2008-02-02 14:57:50,116.489,39.96145
843,2008-02-02 14:57:50,116.489,39.96145
843,2008-02-02 14:58:11,116.48885,39.96143
843,2008-02-02 14:59:39,116.4831,39.9574
843,2008-02-02 15:01:03,116.48143,39.95643
843,2008-02-02 15:04:27,116.48337,39.93258
843,2008-02-02 15:04:30,116.48313,39.93248
843,2008-02-02 15:05:32,116.47867,39.93227
843,2008-02-02 15:05:52,116.4787,39.93125
843,2008-02-02 15:06:06,116.47877,39.93092
843,2008-02-02 15:06:09,116.47883,39.93092
843,2008-02-02 15:06:33,116.47885,39.93112
843,2008-02-02 15:06:40,116.47882,39.9312
843,2008-02-02 15:13:45,116.4791,39.93123
843,2008-02-02 15:13:48,116.47915,39.93142
843,2008-02-02 15:14:00,116.47897,39.93227
843,2008-02-02 15:14:03,116.47895,39.93238
843,2008-02-02 15:14:07,116.479,39.93238
843,2008-02-02 15:14:37,116.48238,39.93233
843,2008-02-02 15:15:43,116.48405,39.93255
843,2008-02-02 15:18:34,116.484,39.95103
843,2008-02-02 15:19:45,116.48188,39.95682
843,2008-02-02 15:20:22,116.48553,39.9585
843,2008-02-02 15:20:57,116.48732,39.9598
843,2008-02-02 15:22:45,116.48582,39.96382
843,2008-02-02 15:23:24,116.48397,39.96517
843,2008-02-02 15:23:29,116.48383,39.96547
843,2008-02-02 15:24:19,116.48383,39.96918
843,2008-02-02 15:24:31,116.48388,39.96965
843,2008-02-02 15:24:58,116.48385,39.96975
843,2008-02-02 15:26:41,116.4836,39.96992
843,2008-02-02 15:26:46,116.48325,39.96992
843,2008-02-02 15:26:46,116.48325,39.96992
843,2008-02-02 15:26:49,116.4832,39.9699
843,2008-02-02 15:26:49,116.4832,39.9699
843,2008-02-02 15:26:52,116.48308,39.9699
843,2008-02-02 15:26:56,116.48288,39.9699
843,2008-02-02 15:27:00,116.48268,39.96977
